", first of all,","TP-EUFRLD",4
"the Bulgarians","#3W5*-UR8GZ",0
"the bullet point","TPWHRO-EUPT",2
"the bullet points","TPWHRO-EUPTS",2
"the causalities","#K5-U689S",0
"the causality","#K5-U689",2
"the censorship","#KR*-EU7",0
"the censorships","#KR*-EU7Z",0
"the centiliter","#14R50-ER9",0
"the centiliters","#14R50-ER9S",0
"the Chapter","#K45*-R79",0
"the Chapters","#K45*-R79S",0
"the chronological","#KR0*-8G",1
"the chronological order","#KR0-ERD",0
"the chronological orders","#KR0-ERDZ",0
"the chronologically","#KR0*-8GD",0
"the chronologies","#KR0-8GZ",0
"the chronology","#KR0-8G",0
"the cliché","#K4R50-ERB",13
"the clichéed","#K4R50-ERBD",8
"the clichés","#K4R50-ERBZ",9
"the clockwise","#K4R0-EUZ",0
"the coastline","#1K4R50-EU7B",0
"the coastlines","#1K4R50-EU7BZ",0
"the commemoration","TKPH-ERPLGS",15
"the commemoration","#K34-ER78GS",2
"the commemorations","TKPH-ERPLGSZ",4
"the commemorations","#K34-ER78GSZ",2
"the common denominator","#K340*-R789",9
"the common denominators","#K340*-R789S",0
"The Communist Manifesto","#K3450*-U7BS/PHAO*-FS",2
"The Communist Manifesto","'-T/KPHAO*-UPBS/PHAO*-FS",2
"the conglomeration","KPWHRO-RPLGS",10
"the conglomerations","KPWHRO-RPLGSZ",3
"the constitutive","#12*-U69",0
"the counterclockwise","#K4R0*-EUZ",0
"the credibility of the witness","TKR-EUPBS",8
"the credibility of the witnesses","TKR-EUPBSZ",17
"the Croatian","#KR0*-ERB",0
"the Croatians","#KR0*-ERBZ",0
"the declaration","#2K4R5-RGS",0
"the dementia","#2K345-E7BGS",0
"the detrimental","#2KR*-EU789",0
"the detrimentally","#2KR*-EU789D",0
"the devastatingly","#2K5*-E68G9",1
"the devastation","#2K5*-E6GS",1
"the devastations","#2K5*-E6GSZ",0
"the dichotomous","#2K50-EUBG9/PH-US",0
"the disbursements","#12K3W-UR789S",0
"the dismissals","#2K34-EU68Z",0
"the download","#2K4R0-ED",11
"the downloaded","#2K4R0-E9D",0
"the downloading","#2K4R0-EGD",1
"the downloads","#2K4R0-EDZ",5
"the economic","TKPH-EUBG",8
"the enthusiast","#24*-UBGS",0
"the entropy","STPWRO-EUP",1
"the European","#50*-UR7",0
"the Europeans","#50*-UR7Z",0
"the extraversion","#12R5-6GS",0
"the extraversion","#12R5*-6RGS",0
"the extraversions","#12R5-6GSZ",0
"the extraversions","#12R5*-6RGSZ",0
"the extravert","#12R5*-6R9",2
"the extraverts","#12R5*-6R9S",0
"the fact is","#235*-BG9S",12
"the familiarization","#235*-78GS",1
"the familiarizations","#235*-78GSZ",1
"the feasibly","#2350*-E6B8",0
"the floppy","#234R0-EU7",0
"the fondest","#230*-7BDZ",0
"the foreclosed","#234R0-E6D",0
"the fracture","#23R5-RBG9",9
"the fractured","#23R5-RBG9D",17
"the fractures","#23R5-RBG9S",2
"the fracturing","#23R5*-RBG9",0
"the free market","#23R50-ERBG9",2
"the free markets","#23R50-ERBG9S",1
"the free speech","#23R50-E67",0
"the freedom of speech","#23R50*-E67",0
"the geologically","STKWRAO*-ELGD",0
"the geologically","#1KWR50*-E8GD",0
"the goodness","KPWAO*-PBS",0
"the greater weight of the evidence","#2K3WR*-6D",12
"the greater weight of the evidence","KPWR*-FD",23
"the heuristically","#450-U6RB8G",0
"the hierarchical","#450*-EURB8G",0
"the high-tech","#4*-EBG",0
"the House","#240*-US",6
"the humiliate","#450*-U89",2
"the humiliated","#450*-U89D",0
"the humiliates","#450*-U89S",0
"the humiliating","#450*-U8G9",9
"the humiliation","#450*-U8GS",3
"the humiliations","#450*-U8GSZ",3
"the hydrogen","#450-EU7B8G",1
"the hygiene","#450*-EU7B8G",1
"the hypocrisy","#4*-EU7S",0
"the illustrated","#*-EUR89D",4
"the illustration","#*-EUR8GS",48
"the illustrations","#*-EUR8GSZ",10
"the illustrator","#R*-EUR89",0
"the illustrators","#R*-EUR89S",0
"the incrementally","#KR*-E789D",18
"the indefinite","#2KW*-E7B9",0
"the indefinitely","#2KW*-E7B89",0
"the inferential","#12WR-E7B89",0
"the inferentially","#12WR*-E7B89",0
"the in-house counsel","#2340-U7B8S",0
"the innovation","STRA-EGS",11
"the innovations","STRA-EGSZ",0
"the innovative","STRA*-EFT",0
"the integer","STPW*-ERPBLG",0
"the integer","#13W*-ER7B8G",0
"the integers","STPW*-ERPBLGZ",0
"the integers","#13W*-ER7B8GZ",0
"the integrate","STPW-EGT",2
"the integrated","STPW-EGTD",12
"the integrates","STPW-EGTS",0
"the integrity","STPW-ERGT",12
"the integrity","#13W-ERG9",0
"the investigation","STR-EFGS",0
"the investigations","STR-EFGSZ",0
"the Jehovah's Witnesses","STKWR*-EFPBSZ",0
"the least common denominator","#1K340*-R789",1
"the least common denominators","#1K340*-R789S",0
"the leniency","THRAO*-EPBS",5
"the long run","THRO*-RPB",20
"the long run","#4R0*-R7B",0
"the long-held","'-T/HRO-PBG/H-ELD",1
"the Lord Jesus","STKWHRAO-ESZ",27
"the Lord Jesus","#1KW4R50-ESZ",0
"the Lord Jesus Christ","STKWHR*-BG",16
"the magnesium","#345-78S",0
"the master's degrees","#34*-GDZ",0
"the medieval","#3450*-E68D",0
"the menu","#3450*-U7B",1
"the menus","#3450*-U7BZ",1
"the minimum wages","#345-E7B8GZ",1
"the modular","#340-UR8D",8
"the monomer","#340*-R78",0
"the monomers","#340*-R78Z",0
"the nature of","#2345-EU69",11
"the nature of the","#2345-EU69D",7
"the NDA","#2K45*",1
"the NDA","#2K345*",42
"the NDAs","#2K45*-Z",10
"the NDAs","#2K345*-Z",7
"the Nisan","#23450-EU67B",1
"the nondiclosure agreement","#2K345*/#2K345*",9
"the nondiclosure agreements","#2K345*/#2K345*-Z",7
"the nondisclosure agreements","#2K345*-Z/#2K345*-Z",13
"the only","TW",144
"the others","O-ERTS",19
"the oxide","#K350-EUD",0
"the oxides","#K350-EUDZ",0
"the paradox","#3R50*-BGS",2
"the paradoxes","#3R50*-BGSZ",0
"the paradoxical","#3R50*-B8GS",5
"the paradoxically","#3R50*-EB8GS",2
"the parental","#3R-E7B89",0
"the parentally","#3R*-E7B89",0
"the percentile","#3-ER8S",0
"the percentiles","#3-ER8SZ",0
"the periodic","#3*-ERBGD",0
"the perplex","#34R-E6",0
"the perplexed","#34R-E6D",0
"the perplexes","#34R-E6Z",0
"the perplexing","#34R-E6G",0
"the perplexity","#34R-E69",9
"the philosophically","#235*-EU68S",9
"the Platonic","#34R5*-E7BG9",0
"the Platonism","#34R5-E678",0
"the policewoman","#34R5*-78",1
"the policewomen","#34R*-E78",4
"the polymer","#30*-R78",0
"the polymers","#30*-R78Z",0
"the prefrontal","TPR-EPBLGTS",11
"the prerequisite","#3R-E6BG9",0
"the prerequisites","#3R-E6BG9S",0
"the prestigious","#3R-E67B8GS",0
"the pretty good","#3R*-EG",0
"the professional","#3R0-E68GS",0
"the professionally","#3R0*-E68GS",0
"the professionals","#3R0-E68GSZ",0
"the profound","#3R0-U67BD",1
"the profuse","#3R0-U6S",0
"the promissory","#3R0-R78S",11
"the promissory note","#3R0*-R78S",0
"the promissory notes","#3R0*-R78SZ",0
"the proprietorship","#3R*-EU7",0
"the psychologically","#1K50*-8G",0
"the pundit","#3-U7B/TK-EUT",1
"the pundits","#3-U7B/TK-EUTS",2
"the reassurance","#145*-UR7BS",1
"the reassurances","#145*-UR7BSZ",2
"the reciprocal","#13R0-EB8G",2
"the reciprocal","#13R0-B8G",1
"the reciprocally","#13R0*-EB8G",1
"the reciprocally","#13R0*-B8G",0
"the reciprocate","#13R0-EBG9",0
"the reciprocated","#13R0-EBG9D",0
"the reciprocates","#13R0-EBG9S",0
"the reciprocating","#13R0*-EBG9",0
"the reciprocation","#13R0-EBGZ",0
"the reciprocations","#13R0-EBGSZ",0
"the reciprocity","#13R0-69",2
"the reciprocity","#13R0-E69",0
"the relinquish","#KW*-EURB",0
"the relinquished","#KW*-EURBD",0
"the relinquishes","#KW*-EURBZ",3
"the relinquishing","#KW*-EURBDZ",1
"the remortgage","#340*-R7B8G",2
"the remortgaged","#340*-R7B8GD",1
"the remortgages","#340*-R7B8GZ",1
"the remortgaging","#R0*-R7B8GDZ",0
"the residual","#12K50-U8",12
"the residually","#12K50*-U8",1
"the residuals","#12K50-U8Z",1
"the residue","#12K50-U",1
"the resurrect","#R-URBG9",1
"the resurrected","#R-URBG9D",3
"the resurrecting","#R*-URBG9",0
"the resurrection","#R-URBGZ",5
"the resurrections","#R-URBGSZ",4
"the resurrects","#R-URBG9S",0
"the retina","#R5*-E7B9",0
"the retinal","#R5*-E7B89",0
"the retinas","#R5*-E7B9Z",0
"the Samsung","#134-U7BG",0
"the self-control","#1KR0-E8",0
"the sequentially","#1KW*-E7B9D",9
"the sideline","#12K4R50-EU7B",0
"the sidelines","#12K4R50-EU7BZ",0
"the simulated","#13450-U89D",0
"the simulating","#13450-U8G9",4
"the simulation","#13450-U8GS",2
"the simulations","#13450-U8GSZ",5
"the simulator","#13450-UR89",1
"the simulators","#13450-UR89S",11
"the social network","#1234-ERBG",1
"the social networks","#1234-ERBGS",1
"the sociopath","#10*-EU79",0
"the sociopaths","#10*-EU79S",0
"the startup","#125*-R79",2
"the startups","#125*-R79S",4
"the sterilization","#12*-ER8GS",0
"the sterilizations","#12*-ER8GSZ",0
"the stimulation","#12*-EU7GS",1
"the stimulations","#12*-EU7GSZ",2
"the stoicism","#120-EU678",0
"the streaming","#12R5-E78G",18
"the successor","#1K*-ERS",1
"the successors","#1K*-ERSZ",1
"the symmetrically","#134*-EB8G9",0
"the symmetries","#134-ER789Z",1
"the symmetries","#134-ER789S",2
"the symmetry","#134-ER789",6
"the synergies","#1234-RGZ",0
"the synergy","#1234-RG",0
"the syntheses","#124-EUSZ",0
"the thing is","#24-EU7BGS",12
"the third degree","#24R-RGD",1
"the third-degree","#24R*-RGD",1
"the thot","#240-9",15
"the timeline","#24R50*-EU7B",0
"the timelines","#24R50*-EU7BZ",0
"the tortious","#20-RBS",0
"the Ugandan","KPWA*-UPBD",8
"the Ugandans","KPWA*-UPBDZ",1
"the universal","TKWRAO-UFRLS",7
"the universally","TKWRAO*-UFRLS",1
"the unluckily","#4R5*-UB8G",0
"the victorious","STRO*-EURBGTS",0
"the viewpoint","STRO-EUPT",4
"the viewpoints","STRO-EUPTS",3
"the viscosities","STR*-EUFBGSZ",0
"the viscosity","STR*-EUFBGS",12
"the viscously","STR-EUFBLGS",0
"the Wall Street's","TWA*-ULSZ",0
"the Watchtower study","'-T/WA-FP/TO-UR/ST-EUD",0
"the way, the truth, the life","TWA-EU/TRAO*-UTD/THRAO-EUF",0
"the way, the truth, the life","'-T/WA-EU/-T/TRAO*-UT/-T/HRAO-EUF",0
"the weaknesses","TWAO*-EPBSZ",1
"the weirdest","TWAO*-ERDZ",13
"the weirdest","#W50*-ERDZ",0
"the whole day","TWHO*-ELD",6
"the workers' compensation","TWO-FRPD",0
"the yoga","TKWRO*-EUG",0
"the yoga","TKWRO*-EG",0
"the Zambian","#12K3W4R5*-78",2
"the Zambians","#12K3W4R5*-78Z",0
"theologian","THAO-E/HRO-EPBLG",7
"theoretic","THAO-RBGT",0
"theoretical","THAO-RBLGT",15
"theoretically","THAO*-RBLGT",3
"Thessalonian","THO-EPBLS",4
"think of the","#24-EU69",54
"third degree","THR-RGD",24
"third-degree","THR*-RGD",16
"this currently","TH*-RLG",49
"this is a","THA-EUS",160
"this, that, or the other","TH/W-B/THA/O-R/-T/O-ER",0
"Thomas","TA-UPLS",90
"thot","THO-T",8
"Thotiana","THO-T/KWRA-PB/A",0
"three ways","THRAO-EFRTSZ",5
"through anybody","THRAO-UFRPBTS",35
"Tiger Woods","T-RG/WAO-DZ",2
"time line","THRAO*-EUPB",11
"time lines","THRAO*-EUPBZ",0
"time period","TAO-EURPLD",95
"tistic","T-EUFBG",12
"to look at that","TO-BLGTS",3
"to review","#20*-6R7",41
"to review the","#20*-6R79",20
"to the extent","TO-PBTS",11
"Tolkien","TO-L/K-EUPB",3
"too far afield","TAO-FRLD",7
"too far gone","TAO-FRG",6
"too vague","TAO*-FG",6
"torium","TO-ERPL",14
"tortious","TO-RBS",11
"Tour de France","TAO-UR/TKAO-E/TPRA-PBS",0
"trademarking","TRA*-EURBG",4
"transitional","TR-EULGS",35
"transitionally","TR*-EULGS",10
"trickiest","TRA-EBG/*-S",0
"tries to read","STRAO-RD",1
"try to notice","TRAO-FBT",12
"try to read","TRAO-RD",3
"trying to read","TKPWRAO-RD",7
"tsk","T*-EUFBG",7
"tsunamis","SAO-U/TPHA-PL/AO-EZ",0
"twang","TWA-PBG",0
"two of the","TWO-FT",15
"two ways","TWO-FRTSZ",14
"two-parent households","TWO/PA-EURPBT/HO-UFLDZ",1
"two-step process","TWO/ST-EP/PRO-SZ",1
"two-tiered","TWO/TAO-ERD",1
"Ugandan","TKPWA*-UPBD",3
"Ugandans","TKPWA*-UPBDZ",7
"ultra vires","A-URLT/SRAO-ER/-US",2
"unconscionability","SH-EPBL/A*-BLT",0
"under the impression","*-UTD",5
"underwritings","WR-URGTS",0
"underwrote","WR-URTD",2
"underwrote","WR-UTD",28
"unfamiliar with","TPWA*-PL",25
"Uniform Commercial Code","AO-UFRPL/KPH-ERBL/KO-ED",0
"unintelligibility","T*-EBL/T-EU",16
"unintelligible","T*-EBL",26
"United Nations","AO-UPBTD/TPHA-EUGSZ",0
"United States","AO-UPBTD/STA-EUTS",12
"United States of America","AO-UPBTD/STA-EUTS/-F/PH-ERBG",2
"universal","KWRAO-UFRLS",101
"Universal Studios","KWRAO-UFRLS/STAO*-UDZ",2
"universally","KWRAO*-UFRLS",32
"unjust","SKWR*-UPBS",15
"unluckily","HRA*-UBLG",11
"vague and ambiguous","SRA-PLS",8
"Valparaíso","SRA-L/PA-R",22
"varsity","SRA*-RS/T-EU",1
"venomous","SR-EPLS",10
"vice-president","SR-PT",77
"victorious","SRO*-EURBGTS",26
"Vienna","SRAO*-EPB",11
"viewpoint","SRO-EUPT",19
"viewpoints","SRO-EUPTS",5
"virtuously","SR*-EURLTS",3
"viscosities","SR*-EUFBGSZ",1
"viscosity","SR*-EUFBGS",12
"viscous","SR-EUFBGS",17
"viscously","SR-EUFBLGS",0
"visionaries","SR*-EURGSZ",0
"visionary","SR*-EURGS",4
"vitamin","SR-EUT/PH-EUPB",4
"Vladimir","SHRA*-RPLD",27
"Vladimir","SHRA*-PLD",9
"walked","WAO-UBGD",0
"Wall Street's","WA*-ULSZ",8
"Walsh Healey","WA-L/-RB/HAO-EL/AO-E",1
"Walsh-Healey Act","WA-L/-RB/HAO-EL/AO-E/A-BGT",1
"warlocks","WA-R/HRO-BGZ",0
"we currently","W*-ERLG",53
"we shouldn't say","W*-ERBDZ",0
"weaknesses","WAO*-EPBSZ",8
"week and a half","WA-F",8
"weeks and a half","WA-FZ",6
"weirdest","WAO*-ERDZ",18
"Westell","W*-L",11
"what currently","WHA*-RLG",79
"what gave","WHA*-FPG",22
"what he could have been","WHA*-EFRBGD",0
"what he won't be","WHA-ERPBGS",88
"what he would not","WHA-EPBLD",56
"what I need to have","WHA*-EUFRBT",4
"what I recommend","WHA*-EURPLD",0
"what I would not","WHA-EUPBLD",9
"what indicated","WHA-PBGTD",43
"what is it like","STWHA-L",19
"what it says","TWHA-SZ",20
"what question","WHA*-FP",2
"what should have been","WHA-RBLGS",40
"what sort of","SWHAO-FRT",33
"what sorts of","SWHAO-FRTS",12
"what used to","WHA-FRZ",52
"what you agree","WHA-URG",0
"what you could have been","WHA*-UFRBGD",1
"what you stopped","#W45*-U7SZ",25
"what, if anything,","WHA*-FRPBG",1
"what, if anything,","WHA-FG",42
"what's your understanding","WHA*-URPBGD",8
"when anyone else","WH-FRPBLS",26
"when did you see the license plate","WH/TK-U/SAO-ET/HR-EUPT",0
"when he figures out","WH-EFGTS",9
"when I gave","WH*-EUFPG",16
"when I review","WH*-EUFRP",0
"when I would not","WH-EUPBLD",31
"when what is","WH-FBS",4
"where it stayed","TWR-FRPLTD",0
"where what is","WR-FBS",50
"where you felt","WR-UFLT",0
"where you won't have","WR*-URPGS",44
"whether or not I called","WHRAO*-EUBLGD",1
"whether or not you still","WHRAO-UFPLD",27
"which currently","KH*-RLG",1
"which hears","KH-FRPLZ",0
"which hoped","KH-FRPGD",40
"which I am sorry","KH-EUPLS",0
"which I am sure","KH-EUPLZ",6
"which I went to the","KH-EUFRGTD",4
"which receive","KH-FBS",15
"which should say","KH-RBDZ",3
"which talked","KH-RBGTD",29
"whispered","WH*-EURPS",27
"who can't have time","TPWRA*-FPLT",0
"who couldn't have time","TPWR*-UFPLT",0
"who doesn't go to","TPWRAO-GT",1
"who he gave","WHO*-EFPG",1
"who I gave","WHO*-EUFPG",39
"who it shouldn't say","TWHO*-RBDZ",1
"who makes","WHO*-PBGDZ",0
"who you gave","WHO*-UFPZ",0
"who you gave","WHO*-UFPG",0
"whole day","WHO*-ELD",6
"why I still","KWR-EUFPLD",2
"will be","*-BL",7
"will he wish","HR*-EFRPG",1
"will notice","HR-FBT",2
"winds up","WAO*-EUPDZ",0
"with an","WA-PB",24
"withstanding","STWA-PBGD",36
"worked with","WO-FRBLGD",11
"workers' compensation","WO-FRPD",31
"working with","WO-FRBLGDZ",13
"works with","WO-FRBLGZ",10
"wryly","WRAO-EUL",0
"yachtsman","KWRA-UTS/PHA-PB",0
"year and a half","KWRA-F",29
"years and a half","KWRA-FZ",10
"yes, I believe","KWRAO-EUBL",1
"yes, I believe so","KWRAO-EUBLS",1
"yes, I could","KWRAO-EUBGD",3
"yes, I feel","KWRAO-EUFL",1
"yes, I get","KWRAO*-EUGT",1
"yes, I go","KWRAO-EUG",1
"yes, I go to","KWRAO-EUGT",1
"yes, I go to the","KWRAO-EUGTD",0
"yes, I had","KWRAO-EUD",2
"yes, I heard","KWRAO-EUFRPLD",0
"yes, I recall","KWRAO-EURL",4
"yes, I remember","KWRAO-EURPL",0
"yes, I said","KWRAO-EUSD",1
"yes, I shall","KWRAO-EURBL",2
"yes, I should","KWRAO-EURBD",2
"yes, I think","KWRAO*-EUPBG",0
"yes, I think so","KWRAO*-EUPBGS",1
"yes, I understand","KWRAO-EUPBD",1
"yes, I will","KWRAO-EUL",0
"yes, I would","KWRAO-EULD",0
"yesterday","KWR*-ERS/TKA-EU",0
"yoga","KWRO*-EG",1
"you didn't stay","TKWR-EURPLT",0
"you don't have anything else","TKWRO*-FLGSZ",0
"your grandchildren","STKPW*-RPB",20
"your Honor","*-RBG/HO-ERPB",6
"your signature","SKWR*-EUGT",70
"your time","TAO*-EUPLS",9
"your understanding is","KWRAO-URPBGDZ",18
"YouTube Rewind","TAO*-UB/R-E/WAO-EUPBD",0
"yttrium","'-EUT/RAO-E/KWR-UPL",1
"yucca","KWRAO-UBG/A",0
"Zambian","STKPWHRA*-PL",19
"Zambians","STKPWHRA*-PLZ",0
"zenith","STKPWHR-EPB/*-EUT",2
"zenith","STKPWHR*-EPBT",9
"zero-sum fallacy","STKPWHRAO-ER/S-UPL/TPA-ELS",1
"Zinfandel","STKPWHR-EUPB/TPA-PBLGDZ",1
"zodiac","STKPWHRO-ED",0
"zoologist","STKAO*-LGS",1
"zoologists","STKAO*-LGSZ",0
"Zulu","STKPWHRAO-UL",0
"zwieback","STKPWHR*/WAO-E/PWA-BG",0
"Zyklon","STKPWHRAO-EUBG/HRO-PB",0
